#frame,fps
291,402.946
292,406.2481
293,409.1528
294,411.5519
295,413.7404
296,414.9641
297,412.9991
298,411.1891
299,412.1121
300,414.1401
301,409.4086
302,409.3139
303,411.3142
304,410.4402
305,405.9385
306,401.9705
307,401.7226
308,404.2279
309,407.8225
310,408.3996
311,409.0743
312,405.4723
313,405.9836
314,404.7783
315,404.5128
316,404.6276
317,405.0211
318,401.2589
319,398.2412
320,400.1493
321,401.9664
322,402.1017
323,402.9447
324,404.6949
325,404.0033
326,403.8113
327,400.3613
328,403.0682
329,405.4012
330,403.2366
331,398.6796
332,396.6661
333,399.2604
334,347.5773
335,352.6302
336,356.2828
337,350.9101
338,344.2353
339,344.202
340,342.9963
341,345.1626
342,343.6772
343,346.0212
344,349.685
345,354.7238
346,358.8583
347,363.1262
348,361.2485
349,359.9039
350,363.6195
351,367.2036
352,372.5357
353,374.8596
354,378.4898
355,377.9574
356,382.2541
357,386.8105
358,390.4602
359,390.3624
360,394.0825
361,398.7168
362,398.2364
363,398.0331
364,399.0378
365,398.2436
366,398.7888
367,398.068
368,397.0569
369,392.67
370,394.5566
371,392.9101
372,396.5012
373,398.6248
374,396.9574
375,393.8131
376,394.6956
377,391.3882
378,391.8683
379,392.1738
380,393.8619
381,394.6759
382,384.9601
383,379.6183
384,377.1432
385,380.568
386,380.8935
387,380.7978
388,379.8484
389,382.7274
390,383.859
391,386.0928
392,389.8581
393,392.9485
394,390.8026
395,392.5166
396,395.1747
397,398.5677
398,400.6578
399,403.7132
400,404.8755
401,405.4795
402,405.8616
403,407.1521
404,408.6158
405,409.2276
406,408.0742
407,404.9565
408,397.9812
409,397.3484
410,394.5217
411,390.251
412,387.8678
413,381.8997
414,378.5284
415,376.0489
416,375.4436
417,369.1938
418,367.9523
419,363.6127
420,362.5932
421,365.7631
422,370.8512
423,370.8155
424,375.1088
425,379.3362
426,380.4082
427,379.5153
428,383.1248
429,384.4477
430,386.9773
431,388.3921
432,391.1436
433,389.8886
434,390.2527
435,388.2413
436,391.1268
437,391.5773
438,393.2925
439,394.3151
440,393.9414
441,394.581
442,397.3536
443,396.6263
444,397.5339
445,392.7224
446,386.9303
447,384.5562
448,375.4134
449,379.6713
450,383.3575
451,386.6141
452,388.8232
453,388.3893
454,390.8628
455,382.9997
456,385.1544
457,381.4747
458,384.3486
459,382.8375
460,380.7382
461,384.6317
462,388.4475
463,383.3995
464,385.2747
465,381.3322
466,329.6721
467,330.5069
468,336.5236
469,342.5345
470,330.2049
471,335.9154
472,342.7138
473,349.0112
474,355.1359
475,359.8557
476,360.503
477,361.8047
478,365.5986
479,367.163
480,371.4259
481,373.5979
482,376.1524
483,376.5603
484,378.6552
485,378.8865
486,382.0058
487,385.6246
488,389.0451
489,390.6897
490,389.4568
491,391.2791
492,394.1153
493,392.9403
494,393.3331
495,392.1342
496,390.0654
497,387.0246
498,388.4606
499,371.8029
500,375.3321
501,371.3087
502,369.4605
503,374.8036
504,374.0055
505,373.0853
506,377.1782
507,380.7261
508,367.614
509,369.679
510,366.0932
511,370.6201
512,374.5806
513,376.7604
514,359.5872
515,362.2769
516,360.1673
517,361.8614
518,363.5782
519,357.4664
520,360.7205
521,364.7337
522,358.7748
523,363.7954
524,367.1776
525,369.5533
526,367.6656
527,369.719
528,365.3727
529,366.9001
530,364.4681
531,367.9824
532,367.6161
533,369.5742
534,357.1601
535,360.284
536,365.0622
537,368.991
538,372.6999
539,371.0298
540,368.7667
541,370.7442
542,374.7494
543,367.2265
544,372.6958
545,370.1348
546,366.6487
547,371.4247
548,375.9819
549,370.9747
550,376.0287
551,379.966
552,382.8655
553,381.4007
554,386.0939
555,383.8744
556,386.8671
557,391.3741
558,390.7944
559,383.6899
560,387.0367
561,389.2473
562,384.6073
563,387.582
564,386.2034
565,374.0795
566,378.9234
567,382.1023
568,381.0555
569,383.4825
570,382.3751
571,381.4261
572,384.1565
573,385.961
574,373.805
575,372.4447
576,368.9688
577,371.5165
578,374.2104
579,369.0154
580,371.2086
581,375.1173
582,369.1863
583,371.3368
584,374.0827
585,369.7466
586,370.9144
587,374.4244
588,370.3307
589,371.6159
590,376.1003
591,378.497
592,373.5837
593,374.4774
594,344.4547
595,336.8664
596,327.3781
597,332.5513
598,336.7333
599,287.0875

